# Columns are:
# 1. JD start (of entire sequence of images)
# 2. JD start of B band
# 3. B mag
# 4. B err (as given by IRAF photometry - *not* reliable)
# 5. JD start of V band
# 6. V mag
# 7. V err 
# 8. JD start of R band
# 9. R mag
# 10. R err 
# 11. JD start of I band
# 12. I mag
# 13. I err 
# 14. JD start of J band
# 15. J mag
# 16. J err 
# 17. JD start of H band
# 18. H mag
# 19. H err 
# 20. JD start of K band
# 21. K mag
# 22. K err 
#
   2456626.73809   2456626.73809  18.941   0.022   2456626.74154  17.783   0.014       999.00000 999.000 999.000   2456626.74501  16.319   0.012       999.00000 999.000 999.000   2456626.73969  14.693   0.033       999.00000 999.000 999.000
   2456626.83795   2456626.83795  18.793   0.019   2456626.84140  17.880   0.013       999.00000 999.000 999.000   2456626.84487  16.337   0.012       999.00000 999.000 999.000   2456626.83955  14.768   0.018       999.00000 999.000 999.000
   2456627.73475   2456627.73475  18.908   0.019   2456627.73820  17.852   0.013       999.00000 999.000 999.000   2456627.74166  16.218   0.010       999.00000 999.000 999.000   2456627.73639  14.722   0.017       999.00000 999.000 999.000
   2456628.77970   2456628.77970  18.943   0.020   2456628.78316  17.718   0.012       999.00000 999.000 999.000   2456628.78664  16.214   0.010       999.00000 999.000 999.000   2456628.78134  14.617   0.016       999.00000 999.000 999.000
   2456629.84868   2456629.84868  18.979   0.049   2456629.85216  17.867   0.062       999.00000 999.000 999.000   2456629.85565  16.250   0.031       999.00000 999.000 999.000   2456629.84975  14.662   0.027       999.00000 999.000 999.000
   2456630.78921   2456630.78921  18.869   0.060   2456630.79383  17.904   0.042       999.00000 999.000 999.000   2456630.79736  16.095   0.018   2456630.79378  15.152   0.043   2456630.79731  14.605   0.031       999.00000 999.000 999.000
   2456631.79822       999.00000 999.000 999.000   2456631.79822  17.732   0.155       999.00000 999.000 999.000   2456631.80174  16.153   0.122       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000
# Start of Chandra campaign
   2456632.64410   2456632.64410  19.036   0.023   2456632.64871  17.961   0.018       999.00000 999.000 999.000   2456632.65225  16.389   0.014   2456632.64866  15.492   0.027   2456632.65221  14.845   0.023   2456632.64405  13.795   0.045
   2456632.66538   2456632.66538  18.868   0.019   2456632.66998  17.778   0.015       999.00000 999.000 999.000   2456632.67351  16.119   0.010   2456632.66993  15.233   0.022   2456632.67346  14.581   0.017   2456632.66533  14.355   0.050
   2456632.71544   2456632.71544  18.854   0.018   2456632.72008  17.721   0.013       999.00000 999.000 999.000   2456632.72362  16.273   0.011   2456632.72003  15.283   0.022   2456632.72357  14.682   0.018   2456632.71539  14.168   0.043
   2456632.74158   2456632.74158  19.119   0.022   2456632.74620  18.005   0.016       999.00000 999.000 999.000   2456632.74975  16.418   0.012   2456632.74615  15.401   0.026   2456632.74970  14.809   0.020   2456632.74152  14.609   0.053
   2456632.78588   2456632.78588  19.094   0.022   2456632.79049  17.909   0.014       999.00000 999.000 999.000   2456632.79401  16.335   0.012   2456632.79044  15.296   0.022   2456632.79396  14.658   0.018   2456632.78583  14.415   0.058
   2456633.74218   2456633.74218  19.218   0.024   2456633.74680  18.067   0.016       999.00000 999.000 999.000   2456633.75033  16.498   0.015   2456633.74676  15.408   0.024   2456633.75028  14.894   0.026   2456633.74213  14.766   0.077
   2456633.83939   2456633.83939  18.846   0.020   2456633.84400  17.771   0.014       999.00000 999.000 999.000   2456633.84752  16.168   0.012   2456633.84395  15.227   0.022   2456633.84747  14.588   0.019   2456633.83934  14.091   0.046
   2456635.60183   2456635.60183  18.733   0.029       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.60588   2456635.60588  18.814   0.031       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.60993   2456635.60993  18.758   0.029       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.64130   2456635.64130  18.808   0.024       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.64534   2456635.64534  18.571   0.019       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.64940   2456635.64940  18.673   0.021       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.68078   2456635.68078  18.954   0.020       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.68483   2456635.68483  18.779   0.016       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.68888   2456635.68888  18.967   0.019       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.72037   2456635.72037  18.963   0.018       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.72442   2456635.72442  18.845   0.017       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.72847   2456635.72847  18.790   0.016       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.75983   2456635.75983  18.894   0.016       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000
   2456635.76389   2456635.76389  18.408   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.76793   2456635.76793  18.757   0.015       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.79940   2456635.79940  18.890   0.017       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.80345   2456635.80345  18.801   0.016       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.62772       999.00000 999.000 999.000   2456635.62772  17.733   0.017       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.63108       999.00000 999.000 999.000   2456635.63108  17.764   0.017       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.63444       999.00000 999.000 999.000   2456635.63444  17.816   0.018       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.63779       999.00000 999.000 999.000   2456635.63779  17.763   0.016       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.66718       999.00000 999.000 999.000   2456635.66718  17.822   0.015       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000  
   2456635.67053       999.00000 999.000 999.000   2456635.67053  17.735   0.014       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.67390       999.00000 999.000 999.000   2456635.67390  17.675   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.67727       999.00000 999.000 999.000   2456635.67727  17.732   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.70670       999.00000 999.000 999.000   2456635.70670  17.782   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.71351       999.00000 999.000 999.000   2456635.71351  17.744   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.71687       999.00000 999.000 999.000   2456635.71687  17.826   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.74625       999.00000 999.000 999.000   2456635.74625  17.845   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000
   2456635.74960       999.00000 999.000 999.000   2456635.74960  17.806   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.75297       999.00000 999.000 999.000   2456635.75297  17.822   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.75633       999.00000 999.000 999.000   2456635.75633  17.809   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.78582       999.00000 999.000 999.000   2456635.78582  17.788   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.78918       999.00000 999.000 999.000   2456635.78918  17.776   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.61413       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.61413  16.148   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.61749       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.61749  15.999   0.011       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.62085       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.62085  16.064   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.62421       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.62421  16.157   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.65360       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.65360  15.994   0.010       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.65696       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.65696  16.220   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.66031       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.66031  16.278   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.66367       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.66367  16.278   0.013       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.69309       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.69309  16.336   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.69644       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.69644  16.294   0.012       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.70318       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.70318  16.205   0.011       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.73268       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.73268  16.180   0.010       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000    
   2456635.73604       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.73604  16.107   0.009       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000
   2456635.73939       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.73939  16.025   0.009       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.74275       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.74275  16.169   0.010       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.77214       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.77214  16.073   0.009       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000    
   2456635.77549       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.77549  16.140   0.009       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.63269       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.63269  15.295   0.025       999.00000 999.000 999.000       999.00000 999.000 999.000   
   2456635.63492       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000       999.00000 999.000 999.000   2456635.63492  15.184   0.023       999.00000 999.000 999.000       999.00000 999.000 999.000   
