# jd	phase	mag	magdiff	activity
2453089.86334	0.00351000000000001	14.0634166666667	-0.00705417424681087	passive
2452892.65742	0.00531333333333339	14.0705433333333	0.000354197694063529	passive
2454760.52899	0.00590999999999997	14.0519366666667	-0.0181435000639922	active
2452940.55657	0.00710333333333335	14.09016	0.0203210267563065	passive
2455295.81991	0.00712999999999997	14.0690966666667	-0.000736564547828777	passive
2452782.78856	0.00739000000000001	14.07872	0.00894355685808357	passive
2454971.84883	0.0138366666666666	14.0699533333333	0.0020412414063653	passive
2452878.59673	0.0144733333333333	14.0564733333333	-0.0112081433359243	passive
2454926.77726333	0.0156966666666667	14.07742	0.0102044730376072	passive
2455453.61291	0.01572	14.0372033333333	-0.0300030162611673	active
2455343.74224	0.0171466666666666	14.0527833333333	-0.0138414430244058	passive
2452813.80713	0.01742	14.07567	0.00916121181069585	passive
2454247.81481	0.01812	14.0492933333333	-0.0169117723732821	active
2455501.51398333	0.01819	14.0501933333333	-0.0159808807372706	active
2454540.81879667	0.0198233333333333	14.0786066666667	0.0131800504501616	passive
2454326.70874667	0.02151	14.07522	0.0106186900186405	passive
2452768.74617	0.0230399999999999	14.07333	0.00952338571302747	passive
2453123.72601	0.02306	14.06749	0.00369406061041389	passive
2452957.50644	0.02346	14.10027	0.0366891014973927	passive
2453247.6901	0.0240833333333333	14.0580366666667	-0.00520329020240062	passive
2452909.6142	0.024115	14.07467	0.0114475527433431	passive
2454681.71233	0.02995	14.0445466666667	-0.0151446387122967	passive
2454777.51037333	0.0334433333333333	14.02674	-0.0305569275917996	active
2454295.75784	0.0354950000000001	14.05457	-0.00122696856419502	active
2452737.79623	0.03737	14.0794	0.0250327323088637	passive
2454895.84876333	0.0376300000000001	14.07943	0.0252653506221492	active
2454343.66931	0.04166	14.0667366666667	0.015845180391846	passive
2453154.77144	0.0426266666666667	14.0381033333333	-0.0119668005309919	passive
2455470.59442333	0.0433	13.9673166666667	-0.082173271230543	active
2453168.86483	0.0450733333333333	14.0403233333333	-0.0076072851997715	passive
2455281.84813667	0.0478499999999999	14.0491266666667	0.00372657813599986	passive
2455036.74553	0.0489033333333333	14.0465933333333	0.00218088974021491	passive
2455408.63040667	0.04919	13.97235	-0.0717910688118355	active
2454943.78220667	0.0515966666666666	14.0554133333333	0.0135933979275134	passive
2453281.58272333	0.0542633333333333	14.04282	0.00365906374166514	passive
2454360.61068667	0.0549966666666667	14.05188	0.0134658780378381	passive
2452895.62572333	0.05891	14.0451033333333	0.0107839180861387	passive
2453092.83957333	0.0599233333333333	14.0157	-0.0175299769276762	passive
2452943.52632333	0.0612166666666667	14.0478433333333	0.0160206421153024	passive
2455250.90406	0.0642566666666666	14.0182733333333	-0.0101695026902178	passive
2453140.75486333	0.0674433333333333	14.0223466666667	-0.00244956931535611	passive
2453202.73718667	0.0680566666666667	14.0022566666667	-0.0218260456262804	active
2453250.63458333	0.0692266666666667	14.0116	-0.0111114752667465	passive
2454763.525985	0.06969	13.975505	-0.0466598362357882	active
2452771.69703	0.07045	14.04206	0.0207961771751553	passive
2454684.64376667	0.07046	14.0193633333333	-0.00188859817985509	passive
2454298.675175	0.071	14.01104	-0.00956842951378256	active
2454588.86724667	0.0746066666666666	14.0086833333333	-0.00756008394207086	passive
2454329.67573667	0.07464	14.02191	0.00570745255173222	passive
2455070.63114667	0.0765966666666666	14.0238833333333	0.0100960670373098	passive
2455425.63052	0.0833700000000001	13.9498866666667	-0.0553119229751111	active
2452912.59945	0.08373	14.01858	0.0138469478628469	passive
2452864.70745	0.08448	14.02414	0.0203795164670701	passive
2452929.50568	0.0845933333333334	13.9956733333333	-0.00793987138750474	passive
2453126.71734667	0.0848333333333333	14.0242866666667	0.0209856143013898	passive
2453109.81683667	0.086	14.0055566666667	0.00377811480901968	passive
2452853.4506	0.0888600000000001	13.85696	-0.141052276023995	active
2455267.87927	0.0896	13.98776	-0.00927038239799671	passive
2455377.76427	0.09326	13.9734533333333	-0.0186801097335785	passive
2454574.83367667	0.0933966666666667	14.0032233333333	0.0112739668173436	passive
2455298.88755	0.0959866666666667	13.98732	-0.0011258837253898	passive
2454315.65008	0.09624	13.98986	0.0017582528507134	passive
2454267.76436333	0.0992133333333334	13.89779	-0.0862553161930979	active
2453670.50298	0.10142	13.9691433333333	-0.0118730488195613	passive
2455315.80755667	0.10174	13.9822433333333	0.00166733712129918	passive
2453171.85867	0.107733333333333	13.9630066666667	-0.00927928477825013	passive
2455377.81525	0.11135	13.96505	-0.00220718152237964	passive
2454543.89542	0.11187	13.9749466666667	0.00841335116285968	passive
2452898.6059	0.116723333333333	13.9605266666667	0.000751135174736461	passive
2455380.65875	0.12065	13.94146	-0.0128573159472722	passive
2452740.85213	0.12206	13.97856	0.026197856217733	passive
2455459.56667333	0.129003333333333	13.8111566666667	-0.131637446952915	active
2455301.8017	0.13036	13.92397	-0.016967604728265	passive
2454284.76439	0.13337	13.8647033333333	-0.0721301558308038	active
2453112.78177	0.1384	13.9414133333333	0.0113938236604643	passive
2453656.52067	0.138403333333333	13.9157333333333	-0.0142816787131714	passive
2452774.70999	0.1399	13.93971	0.0117120751533104	passive
2452867.68243	0.14045	13.92245	-0.00480784754667951	passive
2453174.77651333	0.143423333333333	13.9086166666667	-0.0146509646970792	passive
2453191.68288	0.144335	14.025605	0.103557269517372	active
2452819.80957	0.14799	13.93763	0.020456714162421	passive
2454946.87933667	0.150916666666667	13.9164133333333	0.00312485512189831	passive
2454301.71878	0.15133	13.8996733333333	-0.013067770478921	active
2454563.72795667	0.151426666666667	13.92153	0.00891686616427911	passive
2455042.67296667	0.152846666666667	13.9029	-0.007835250093299	passive
2454639.8014	0.15368	13.88742	-0.0222148909646034	passive
2454546.84917	0.160303333333333	13.8914733333333	-0.00945865708638571	passive
2454349.63829667	0.16035	13.9007433333333	-0.000127599288406444	passive
2453081.85360333	0.16046	13.9057666666667	0.00503964196170159	passive
2454577.84446	0.16207	13.88792	-0.0107029739206599	passive
2452743.79149	0.16539	13.91939	0.0250928830844028	passive
2453673.50744667	0.167856666666667	13.8864333333333	-0.00466069154106563	passive
2455287.82439333	0.16912	13.8804666666667	-0.00899033432926544	passive
2455445.6138	0.17643	13.77191	-0.108118796930958	active
2452791.72601	0.17973	13.88831	0.0125043820984434	passive
2454901.88581333	0.180476666666667	13.8372666666667	-0.0375887537332922	active
2452853.71959	0.18434	13.75458	-0.115404013921831	active
2454594.81107	0.184366666666667	13.8601566666667	-0.00979403059103134	passive
2453129.81582333	0.184633333333333	13.8692766666667	-0.000341127492381688	passive
2453098.82803333	0.185526666666667	13.8561433333333	-0.0123628444678747	passive
2455335.76649333	0.18616	13.85545	-0.012271624914419	passive
2452949.52028333	0.188773333333333	13.8791966666667	0.014677987502612	passive
2452870.65428333	0.195303333333333	13.8456233333333	-0.0111897695132495	passive
2452901.64463333	0.195323333333333	13.8565466666667	-0.00024360370167642	passive
2454225.78113	0.19727	13.81972	-0.0348734685709147	passive
2455414.68261667	0.19742	13.77053	-0.0838963578271557	active
