# jd	phase	mag	magdiff	activity
2452819.81015	0.14819	12.84802	0.107463172599441	passive
2452481.7376	0.14942	12.77383	0.0344668391445317	passive
2454946.87852	0.15063	12.73573	-0.00247200657085145	passive
2454301.71799	0.15105	12.70023	-0.0375718039810788	active
2454563.72714	0.15113	12.70388	-0.0338457341763494	passive
2455042.67216	0.15256	12.81313	0.0767558327116635	passive
2454639.80057	0.15338	12.78286	0.0472542964975275	passive
2454546.84836	0.16001	12.65788	-0.0716442064805669	passive
2454349.63751	0.16007	12.70868	-0.0207899403153338	passive
2453081.85274	0.16015	12.73844	0.00904240066243034	passive
2452078.8947	0.16042	12.73456	0.0054064379744645	passive
2454577.84364	0.16178	12.8224	0.0944733794731203	passive
2452129.6115	0.16234	12.70134	-0.0260822815999937	passive
2452743.79207	0.16559	12.62588	-0.0986189640135731	passive
2453673.50663	0.16756	12.76601	0.0432859240509895	passive
2455287.82357	0.16883	12.71811	-0.0034660270437854	passive
2452498.6999	0.17018	12.68632	-0.0340307443564321	passive
2452388.8343	0.17341	12.71806	0.00067006444982276	passive
2455445.6134	0.17629	12.45145	-0.263252369880592	active
2452033.8715	0.17944	12.80333	0.0916259637723407	passive
2452791.72658	0.17993	12.73042	0.019187647352565	passive
2454901.885	0.18019	12.57275	-0.138231514209238	active
2453287.58095	0.18333	12.71332	0.00539729296095182	passive
2454594.81025	0.18408	12.74328	0.0360956377929025	passive
2453129.81497	0.18433	12.70983	0.0028923892942867	passive
2452853.72017	0.18455	12.33583	-0.370890209335737	active
2453098.82717	0.18522	12.70082	-0.00523664107691069	passive
2452112.7726	0.18537	12.51072	-0.195187778545245	passive
2455335.76567	0.18587	12.62021	-0.0852007818763454	passive
2452949.51943	0.18847	12.66992	-0.0328875220992266	passive
2452901.64401	0.1951	12.73493	0.0388888608710811	passive
2452870.65416	0.19526	12.67141	-0.0244658354988907	passive
2455414.68179	0.19712	12.35724	-0.336708053852755	active
2454949.8278	0.19748	12.61866	-0.0749136802754702	passive
2455304.82153	0.20225	12.60263	-0.0859491997670609	passive
2452019.8532	0.20365	12.71023	0.0231272534912961	passive
2454887.86547	0.20396	12.56228	-0.124495257023783	active
2454642.76049	0.204	12.69809	0.0113570138605272	passive
2452918.57592	0.20508	12.71652	0.0309295082849541	passive
2453194.67562	0.20661	12.62477	-0.0591983316299203	active
2453659.53397	0.20797	12.71233	0.0298067579427563	passive
2455242.85882	0.2086	12.6307	-0.0511529276162346	passive
2453115.797	0.20866	12.72385	0.0420609393325861	passive
2454952.67739	0.20894	12.70579	0.024299045914983	passive
2453146.78843	0.20906	12.64909	-0.0322731640205625	passive
2454256.80993	0.21094	12.32153	-0.357828981398288	active
2454304.7046	0.21114	12.50501	-0.174135557349024	active
2452343.8691	0.21302	12.68715	0.0100122354897696	passive
2454352.61364	0.21644	12.5666	-0.106880396079651	passive
2452115.6832	0.21849	12.60996	-0.0613271972950109	passive
2455028.77202	0.21871	12.66031	-0.0107418615914217	passive
2452081.88	0.22005	12.65853	-0.0110887803448918	passive
2455352.77275	0.22252	12.60919	-0.0577896493877041	passive
2454611.8296	0.22509	12.72382	0.0595808478732351	passive
2454597.74589	0.22608	12.67949	0.0163043126664739	passive
2454369.54678	0.22686	12.6243	-0.038057225266245	passive
2454628.74243	0.2283	12.6973	0.0364669670342792	passive
2454755.52119	0.22839	12.31446	-0.346278051190012	active
2453273.62253	0.22879	12.64047	-0.0198463718606057	passive
2452935.54825	0.2294	12.66121	0.00153512433569425	passive
2453676.50583	0.23213	12.75097	0.094137244478377	passive
2452360.8311	0.23368	12.61526	-0.0399854819132575	passive
2452904.57425	0.23519	12.66998	0.0162579972729198	passive
2454904.86685	0.2386	12.51785	-0.132532545596519	passive
2454659.7876	0.24777	12.62667	-0.0156973040918249	passive
2452005.8924	0.24827	12.69928	0.0572987508031737	passive
2455321.855	0.24828	12.6692	0.0272264099034647	passive
2453180.70764	0.24867	12.32197	-0.319706804966181	active
2454290.72423	0.24881	12.52131	-0.120261186514181	active
2452329.8851	0.24941	12.74408	0.102955876509046	passive
2452952.51797	0.2528	12.54978	-0.0889977395494714	passive
2453211.71339	0.25416	12.61224	-0.0256879124074096	passive
2455031.69637	0.25671	12.64257	0.00608217587127946	passive
