# jd	phase	mag	magdiff	activity
2453159.73923	0.80594	12.68323	0.0202238088065148	passive
2454976.90593	0.80885	12.75323	0.0868182776805586	passive
2452931.54834	0.80964	12.63102	-0.0363288317730177	passive
2454931.83176	0.80979	12.65825	-0.00927734046565654	passive
2454751.52959	0.81157	12.43244	-0.23721916517086	active
2453672.50582	0.81233	12.68674	0.0161633113608328	passive
2454686.74157	0.81508	12.7258	0.0518696614187153	passive
2454900.85668	0.81519	12.63268	-0.0413855177762237	active
2454252.88045	0.81617	12.50636	-0.168913119175906	active
2454365.57671	0.81768	12.74311	0.0659652012843033	passive
2452742.81694	0.81947	12.63899	-0.0403893861828877	passive
2454576.87951	0.81956	12.70675	0.0272578387220133	passive
2454962.85054	0.81989	12.70677	0.0268640019506439	passive
2454286.71065	0.82419	12.40599	-0.279350264462302	active
2455013.57882	0.82589	12.65337	-0.0341365099399979	passive
2454655.78893	0.82845	12.72936	0.0385774430319294	passive
2452883.71086	0.82973	12.66291	-0.0295154253708905	passive
2452742.85851	0.83422	12.69761	-0.00059246395127488	passive
2455334.77639	0.83472	12.72193	0.0230836735536464	passive
2453576.78752	0.83714	12.71817	0.0162086098133809	passive
2453483.82774	0.84109	12.68182	-0.0252124035519365	passive
2454768.52495	0.84407	12.56069	-0.150146881581282	active
2453593.71359	0.84504	12.64658	-0.0654897145838387	passive
2452869.67358	0.8472	12.69727	-0.0175330445142041	passive
2453238.74629	0.84948	12.67402	-0.0436474503569997	passive
2453303.54892	0.85116	12.74224	0.0224777338600752	passive
2452742.90755	0.85163	12.68161	-0.0387356801620324	passive
2454737.56551	0.85502	12.573	-0.151515758857579	active
2454579.80094	0.85653	12.76469	0.0383403247349339	passive
2454334.69672	0.85684	12.76147	0.0347457761865524	passive
2453658.5469	0.85761	12.73523	0.00757843486377574	passive
2455241.8729	0.85865	12.74764	0.0187428979411877	passive
2455075.65678	0.86044	12.8024	0.0713788713907473	passive
2454272.7272	0.86077	12.68955	-0.0418598670379975	active
2454917.89221	0.86195	12.71705	-0.015742353612664	passive
2452917.61129	0.86268	12.6928	-0.0408415498110219	passive
2454255.83479	0.86481	12.53719	-0.198901520238811	active
2455272.88193	0.8653	12.73272	-0.00392903871538763	passive
2453114.83323	0.86657	12.75945	0.021367025352367	passive
2453500.80631	0.86763	12.69147	-0.047797214178285	passive
2453131.74767	0.87034	12.72303	-0.0192100561234785	passive
2452790.85525	0.87066	12.73643	-0.00615568413796019	passive
2454548.86352	0.8753	12.74086	-0.00659961183451152	passive
2453675.50848	0.87812	12.81501	0.0647185271641089	passive
2455478.58095	0.87812	12.45621	-0.29408147283589	active
2454351.66111	0.87834	12.75483	0.00432152641242034	passive
2454965.83434	0.87899	12.76921	0.0180635294102984	passive
2453579.72433	0.87956	12.77075	0.0190478334927953	passive
2453272.63901	0.87969	12.79173	0.0399015798556572	passive
2454754.55991	0.88718	12.60736	-0.151478605671674	active
2453644.55353	0.89067	12.78798	0.0260161215400014	passive
2452886.70143	0.89124	12.76609	0.00362194978223584	passive
2453289.57903	0.89255	12.79697	0.0333487801499892	passive
2453517.79269	0.89694	12.73232	-0.0351226555287312	passive
2453162.81634	0.89816	12.7446	-0.0238969002923302	passive
2455258.89132	0.89933	12.72499	-0.0445163789469643	passive
2453193.81626	0.90158	12.68694	-0.0845064184347297	active
2454771.50815	0.90296	12.67291	-0.0997275229095589	active
2453486.82192	0.90387	12.73083	-0.0425942679018316	passive
2454920.83155	0.90526	12.77379	-0.000839000594739403	passive
2453306.52445	0.90732	12.81561	0.0391862705081412	passive
2453241.73781	0.91132	12.75607	-0.023885654269419	passive
2453210.76339	0.91696	12.75996	-0.0251350228050722	passive
2453134.69746	0.91737	12.78632	0.000841987997139526	passive
2453472.77839	0.91912	12.79037	0.00324048159069612	passive
2453424.88571	0.91963	12.78703	-0.00058619690738837	passive
2452841.70757	0.92068	12.7601	-0.0285262905113974	passive
2453661.54824	0.92294	12.81865	0.0278101512169897	passive
2453258.67623	0.92361	12.82872	0.0372129040624909	passive
2454644.78929	0.92413	12.81942	0.0273913875100593	passive
2452920.60195	0.92422	12.75441	-0.037709205027225	passive
2453551.67963	0.9251	12.70207	-0.0909402380698481	passive
2454740.58725	0.92759	12.60674	-0.188841175748708	active
2454258.83007	0.92799	12.64899	-0.147010375728181	active
2454275.74292	0.9312	12.66337	-0.13604528530977	active
2452796.66357	0.93232	12.78685	-0.0137743853562036	passive
2453292.52079	0.93673	12.8489	0.0434603260646238	passive
2454551.85817	0.93825	12.83772	0.0306106659510217	passive
2454292.66836	0.93888	12.71608	-0.0917214417993861	active
2453678.50638	0.94222	12.85646	0.045000166630583	passive
2454371.56249	0.94233	12.88301	0.0714302395416659	passive
2454968.83135	0.94278	12.86946	0.057390156938629	passive
2452748.81403	0.94813	12.79978	-0.0180220219863312	passive
2454709.65894	0.94959	12.8311	0.0117754562430576	passive
2455433.7067	0.95001	12.64828	-0.171478299340846	active
2455340.73704	0.95045	12.79286	-0.0273505424046654	passive
2454630.78308	0.95262	12.84488	0.0224742632122901	passive
2452810.80798	0.95287	12.78734	-0.0353146041444248	passive
2454757.56286	0.95308	12.73083	-0.0920329678078939	active
2454661.77887	0.95457	12.85816	0.0338373915627841	passive
2453616.57557	0.9599	12.87833	0.0490959106301094	passive
2455388.66087	0.961	12.83298	0.00280154244583741	passive
2454537.83957	0.96235	12.88075	0.0494490455803582	passive
2453520.80021	0.96446	12.84582	0.0128505134816237	passive
2454261.76275	0.96894	12.59583	-0.240297347732231	active
2453633.51095	0.97111	12.86833	0.0308813582866474	passive
2454726.62902	0.97312	12.89221	0.0536703931220508	passive
2452875.66307	0.97317	12.78803	-0.0505350463296779	passive
2455064.70696	0.97381	12.85649	0.0176068034895938	passive
2454340.66212	0.97426	12.82925	-0.00984850395157721	passive
2455309.81526	0.97477	12.8523	0.0129659826858042	passive
2453103.86923	0.9749	12.82652	-0.0128725908947285	passive
2454923.84868	0.97619	12.86565	0.0257084765606592	passive
2453309.53779	0.97691	12.81143	-0.0287925991798872	passive
2453427.8686	0.9784	12.78706	-0.0536875525107909	passive
2455436.61222	0.98133	12.7935	-0.0480617561490071	active
2454278.71	0.98436	12.80864	-0.0334696955942544	active
2454357.59439	0.98436	12.88852	0.0464103044057449	passive
2453151.79675	0.98676	12.8343	-0.0080396494148296	passive
2452923.59924	0.98811	12.83809	-0.00430229436840612	passive
2455326.76474	0.99099	12.83828	-0.00404606008217634	passive
2454940.79649	0.99181	12.82859	-0.0136738810672536	passive
2453230.69671	0.99228	12.8549	0.0126802261361227	passive
2454571.74564	0.9973	12.84713	0.00575324969827662	passive
2453295.51563	0.99974	12.82228	-0.0184521405536664	passive
2453278.61233	0.99992	12.89106	0.0503812280504405	passive
